date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10,target
01-06-2022,16594.4,16649.2,16438.85,16522.75,249619038,19350.33,0.060860939,0.681508017,-0.286758009,17510.29,16235.095,16131.8175,16274.32516,15554.67947,0.440433177,0.374543877,46.54612904,719.645691,979.4223374,-259.7766463,25599.25834,6664.376656,1.173759974,-0.390522456,403250723.9,15574.85,0.585040937,9826.15,-0.575831941,23165.7,0.031328466,17670.45,0.188540661,17450.9,0.182186153,TRUE
02-06-2022,16481.65,16646.4,16443.05,16628,235958283,20055.84,0.067526098,0.66628253,-0.317032698,17835.64,18190.535,17483.9475,17231.18532,17421.39261,0.454215546,0.377967519,54.0016064,-190.2072861,3.402702445,-193.6099885,26432.35566,8535.539342,1.023614165,-0.44952089,385595935.4,15576.2,0.560882244,9979.1,-0.59012515,24346.7,0.074994922,18147.65,0.06318728,11713.2,-0.323792425,FALSE
03-06-2022,16761.65,16793.85,16567.9,16584.3,245514871,22249.29,0.05697451,0.648284807,0.37190151,15380.12,16702.16,16406.155,15863.75981,16383.78887,0.339357736,0.407986298,49.3263212,-520.0290613,-353.2539192,-166.7751422,25722.89996,7089.410036,1.135762153,-0.401534415,377172346.3,15690.35,0.559436667,10061.55,-0.167679333,12088.55,-0.462153823,18089.85,0.236139441,17398.05,1.152211831,FALSE
06-06-2022,16530.7,16610.95,16444.55,16569.55,233589132,17999.41,0.399012137,-0.320351852,-0.26169534,18329.37,16264.76,16876.9525,16870.12959,16983.73853,0.346110677,0.335602648,54.39740132,-113.6089399,-202.7556019,89.14666195,26459.89054,7294.014463,1.135624223,-0.437415158,360997982.2,11843.75,-0.514194244,24379.6,0.086304233,22442.7,0.367519232,14724.8,0.588281612,14683.5,-0.348693928,FALSE
07-06-2022,16469.6,16487.25,16347.1,16416.35,233814633,17921.95,0.042198754,0.382936065,-0.327595599,18151.11,16607.68,17104.05,16621.62364,16858.12575,0.382141826,0.391565729,50.34974408,-236.5021025,-242.152324,5.650221523,27068.62462,7139.475377,1.165171363,-0.40651673,404405439.1,15751.65,0.326940816,11870.65,-0.513784897,24414.4,0.09469342,14823.15,0.611378349,14819.05,0.6854769,FALSE
08-06-2022,16474.95,16514.3,16293.35,16356.25,243481044,18336.15,0.039145241,0.608687527,-0.326176783,17768.02,17291.76,16263.905,16541.70412,16611.90495,0.462395653,0.399616896,49.02439382,-70.20082895,-93.38755988,23.18673093,25907.28479,6620.525212,1.185862779,-0.356150717,415309544.1,15740.1,0.548087279,10167.45,-0.581134804,24273.8,0.088389194,18264.4,0.974209588,17784.35,0.195683013,TRUE
09-06-2022,16263.85,16492.8,16243.85,16478.1,204954394,16721.68,0.053900296,0.64015866,-0.313641286,17625.12,17903.71,16564.0175,16835.83795,16999.42589,0.387388288,0.357997547,50.09805334,-163.5879426,-128.2140769,-35.37386573,25536.27324,7591.761758,1.083342944,-0.552360322,360688477.1,15635.35,0.556274977,10046.65,-0.581529074,24008,0.093384948,18265.95,0.120483258,14834.85,0.628074276,FALSE
10-06-2022,16283.95,16324.7,16172.6,16201.8,189680523,18388.03,0.029486426,0.601577675,0.358903604,15206.72,15956.38,16718.275,15854.84527,16538.61956,0.33802456,0.31402015,49.71174773,-683.7742943,-445.4832716,-238.2910227,24400.83821,9035.711792,0.91906171,-0.36412201,336777648.6,15737.75,0.555705481,10116.15,-0.151521887,11922.7,-0.459415467,18315.1,0.127773621,17624.05,0.521373756,FALSE
13-06-2022,15877.55,15886.15,15684,15774.4,225534385,20002.64,0.324016602,-0.358199391,-0.286357025,18030.6,16049.32,16352.6675,16433.70335,16708.43924,0.39730255,0.391471369,53.88758394,-274.7358974,-438.1003919,163.3644944,26467.53279,6237.802209,1.237090559,-0.496464877,406721111.3,11914.05,-0.515262416,24578.35,0.111938762,22104.05,0.400572799,9383.55,-0.158290128,8993.85,-0.598438644,FALSE
14-06-2022,15674.25,15858,15659.45,15732.1,225425862,19825.41,-0.005043686,0.33060144,-0.362218195,18050.4,16448.455,16826.6175,16563.55579,16863.81055,0.387263674,0.357109594,48.49115219,-300.2547547,-258.6802788,-41.57447595,26411.96515,7241.269847,1.139307725,-0.426195863,390507584.2,15811.85,0.337346595,11823.3,-0.520681561,24666.9,0.110228938,14677.8,0.605403188,16871.3,0.487342693,FALSE
15-06-2022,15729.25,15783.65,15678.9,15692.15,183011236,16063.24,-0.011159948,0.599004453,-0.373869309,17727.55,17293.15,16503.5025,16501.25994,16663.42273,0.502756015,0.42529016,49.23945788,-162.1627916,-119.5901848,-42.57260682,26687.14926,6319.855744,1.234119455,-0.4338624,390499210.7,15869.25,0.617050654,9813.7,-0.608424673,25062.1,0.128895455,18398.85,1.013697281,14581.45,0.633720995,FALSE
16-06-2022,15832.25,15863.15,15335.1,15360.6,264735957,21383.06,-0.025809336,0.549384708,-0.386062239,17693.16,17943.68,16515.1075,16766.90003,16881.85617,0.397545085,0.379538515,48.84258181,-114.9561417,3.73955435,-118.6956961,26095.19381,6935.021194,1.160160333,-0.221802397,376004800.7,15767.55,0.590432721,9914,-0.603753827,25019.8,0.116763413,18286.5,0.154283153,14617.85,0.62550596,FALSE
17-06-2022,15272.65,15400.4,15183.4,15293.5,342629997,29074,-0.025357839,0.547744949,0.310255608,15000.86,15962.73,16269.67,15572.52767,16265.48834,0.355963233,0.409930765,48.68358929,-692.9606746,-466.110075,-226.8505995,25264.9316,7274.408397,1.105770628,-0.041994346,390142616.4,15691.4,0.588013541,9881.15,-0.153442168,11672.15,-0.480454997,18181.75,0.118236947,17706.85,0.910793968,TRUE
20-06-2022,15334.5,15382.5,15191.1,15350.15,260022438,18531.78,0.297369366,-0.378131089,-0.056313264,16607.6,15299.02,15978.6125,15758.79079,16263.95299,0.393796285,0.415408759,54.27309452,-505.1621989,-605.261846,100.0996471,25995.43995,5961.785048,1.253779382,-0.411736505,386897842.5,11831.75,-0.520669343,24683.9,0.517501068,16266.15,0.09124483,9066.55,-0.233483398,9261.85,-0.600621371,TRUE
21-06-2022,15455.95,15707.25,15419.85,15638.8,262794687,18934.27,-0.006839615,0.333901963,-0.369745037,18090.38,16819.215,17701.8975,16840.88542,17234.01944,0.406332978,0.406942936,49.1226603,-393.134022,-208.4043572,-184.7296648,27409.40731,7994.387692,1.096776186,-0.252426157,396968526.1,15746.5,0.343088169,11724.1,-0.527510282,24813.45,0.101397973,15175.3,0.66647083,17392.6,0.936502458,FALSE
22-06-2022,15545.65,15565.4,15385.95,15413.3,220889589,16817.07,-0.022789304,0.494811467,-0.373690049,17740.95,17429.995,16581.735,16590.99741,16749.19083,0.479033493,0.40806597,45.75424023,-158.1934179,-71.42158562,-86.77183226,26772.87968,6390.590323,1.229201248,-0.314513217,393652847.7,15772.75,0.529671619,10311.2,-0.58101074,24609.7,0.089030791,18314.4,1.026097298,17171.95,0.19198745,TRUE
23-06-2022,15451.55,15628.45,15367.5,15556.65,259171810,21722.06,-0.008306267,0.485689046,-0.374057212,17907.08,18245.21,16560.9025,16938.795,16990.85695,0.385238718,0.406400742,48.7679303,-52.06195105,58.10896529,-110.1709163,26501.62361,6620.181393,1.200504756,-0.098648004,363591962.9,15686.95,0.498132939,10471,-0.578685197,24853.15,0.082093727,18348,0.131565801,14341.35,0.539779255,TRUE
24-06-2022,15657.4,15749.25,15619.45,15699.25,219599372,18259.72,-0.005775643,0.523415136,0.34185638,15290.35,16215.08,16295.355,15832.03963,16341.10908,0.328066377,0.430518821,44.42171292,-509.0694552,-264.4331304,-244.6363249,26256.81418,6333.895822,1.222613337,-0.306518607,371313757.1,15790.45,0.532264951,10305.3,-0.119178779,11699.65,-0.490368993,18285.4,0.133967746,22402.4,0.262576507,TRUE
27-06-2022,15926.2,15927.45,15815.5,15832.05,210932505,17770.42,0.336991357,-0.362284603,-0.309622391,18356.94,16331.57,16609.6875,16631.7937,16644.14169,0.353065383,0.417254084,49.183374,-12.34798089,-186.792999,174.4450181,26903.47324,6315.90176,1.239491801,-0.560712267,405162474.9,11841.55,-0.523022049,24826.2,0.082579489,22932.45,0.402386187,15337.85,0.646584254,14653.05,0.578601209,TRUE
28-06-2022,15757.45,15892.1,15710.15,15850.2,251865155,18419.75,0.002244747,0.344507734,-0.359651267,18218.87,17034.235,17374.9325,16823.18972,16964.39499,0.394330113,0.37758722,45.81631229,-141.2052743,-10.91724272,-130.2880315,27376.07443,7373.790572,1.151215054,-0.012677876,421570304.8,15814.7,0.341496414,11788.85,-0.523729974,24752.45,0.081452629,15435.65,0.626500248,17245.05,0.160146119,FALSE
29-06-2022,15701.7,15861.6,15687.8,15799.1,444949551,22528.57,0.00321619,0.532048796,-0.363801463,17879.65,17641.765,17225.8225,16877.7295,17145.12738,0.458693669,0.407841351,48.94848384,-267.3978804,-124.7504077,-142.6474727,27442.35984,7009.285163,1.186188623,0.23482285,419505082.6,15748.45,0.527137233,10312.4,-0.58474003,24833.6,0.093764727,18598.65,0.941343173,17102.55,0.148215161,FALSE
30-06-2022,15774.5,15890,15728.85,15780.25,306027777,23970.65,0.003736921,0.531750808,-0.362432174,17808.64,18322.34,16727.1675,17015.57998,17136.2909,0.383701312,0.391629568,50.66905724,-120.7109231,-6.664814882,-114.0461082,26985.74783,6468.587167,1.226577104,0.166325186,404522197.6,15721.5,0.526048087,10302.1,-0.583765308,24750.7,0.100586296,18633.85,0.118384409,14631.1,0.483899431,FALSE
01-07-2022,15703.7,15793.95,15511.05,15752.05,364090131,25891.94,0.004595026,0.510256423,0.327539273,14443.09,15976.69,16141.0975,15236.50997,15195.21639,0.355194089,0.373748901,44.88433106,41.29357533,430.0161109,-388.7225355,25624.89303,6657.301974,1.175111609,0.618742085,377872844.6,15680,0.503348498,10430.05,-0.12098419,11865.6,-0.358191235,16522.75,0.060860939,17670.45,0.188540661,TRUE
04-07-2022,15710.5,15852.35,15661.8,15835.35,304328467,19875.22,0.325494381,-0.356814729,-0.276412529,17991.41,16143.77,16643.3525,16615.77163,16766.39069,0.366227811,0.381789619,52.89201203,-150.6190588,-192.2673314,41.64827265,26231.5127,7055.192304,1.152190966,-0.087731201,442031544.3,11946.75,-0.514758207,24620.2,0.125006283,21884.5,0.396563552,10029.1,-0.165746798,9293.5,-0.594249152,FALSE
05-07-2022,15909.15,16025.75,15785.45,15810.85,254164463,19129.6,-0.001484115,0.338637643,-0.361201007,18165.52,17877.64,17328.1725,17207.4917,17258.79288,0.414107754,0.390652737,48.65563097,-51.30118073,87.62215824,-138.923339,26722.52542,7933.819584,1.084286634,0.227656957,405901085,15834.35,0.340627289,11811.15,-0.522799171,24750.9,0.094187314,18593.85,0.833324295,14617.85,0.587930173,TRUE
06-07-2022,15818.2,16011.35,15800.9,15989.8,288375300,22836.77,0.010845068,0.485536969,-0.360486021,18079.23,18423.075,17452.8225,17267.87143,17305.98633,0.355672372,0.339446486,48.82696419,-38.11489931,132.4512312,-170.5661305,26750.13064,8155.514359,1.065421727,-0.263241222,355918915,15818.25,0.469599067,10763.65,-0.56950652,25003.05,0.095596677,18599,0.122480695,16411.25,0.114531267,TRUE
07-07-2022,16113.75,16150.5,16045.95,16132.9,264615218,21465.33,0.015948084,0.493835448,-0.307308025,16965.75,17558.43,16771.3,16596.08204,16832.4811,0.359362091,0.394547052,48.98864835,-236.3990664,-135.4724957,-100.9265707,26511.0167,7031.583302,1.161474268,-0.196452261,352254661.4,15879.65,0.470385614,10799.65,-0.53629968,23290.15,0.243706746,16416.35,0.042198754,14823.15,0.611378349,TRUE
08-07-2022,16273.65,16275.5,16157.9,16220.6,281102369,20990.69,0.031326496,0.51512972,0.403336044,14569.48,16168.75,15826.54,15444.13978,15960.18822,0.343388734,0.397575962,44.99978279,-516.048442,-354.463269,-161.585173,25400.626,6252.454003,1.209877332,-0.087118037,435440273.3,15727.9,0.469107722,10705.75,-0.073784887,11558.6,-0.379722075,16356.25,0.039145241,18264.4,0.974209588,FALSE
11-07-2022,16136.15,16248.55,16115.5,16216,255915072,20240.69,0.39999482,-0.355008074,-0.302982826,18400.9,16318.695,16266.805,16666.97964,16671.81876,0.395109438,0.407936993,53.05085529,-4.839123467,-158.3318427,153.4927192,26202.19799,6331.412009,1.221554324,-0.193352374,373968179,11582.9,-0.539289777,25141.4,0.080660309,23264.85,0.472519439,9902,-0.172461055,9239.2,-0.595278719,FALSE
12-07-2022,16126.2,16158.75,16031.15,16058.3,208648707,16042.52,0.023303978,0.390028132,-0.354782588,18302.91,17523.465,17177.9125,16971.98268,17031.91412,0.423351128,0.390662644,48.92342383,-59.93143572,0.686270475,-60.61770619,27121.00615,7234.818853,1.157660297,-0.035250813,327818292.6,15692.6,0.358372647,11552.5,-0.535824206,24888.2,0.067112008,18601.5,0.865204705,15808,0.075630252,FALSE
13-07-2022,16128.2,16140,15950.15,15966.65,233264100,19649.66,0.009758195,0.478024013,-0.354063337,18139.84,18378.62,17022.58,17134.514,17153.48409,0.353329122,0.394514594,48.89918778,-18.97009147,63.88524822,-82.85533969,27015.18919,7029.970808,1.174041678,-0.054372615,322875145.6,15812.35,0.463740546,10802.7,-0.562972822,24718.6,0.056400087,18716.15,0.186488868,15782.15,0.681895445,FALSE
14-07-2022,16018.85,16070.85,15858.2,15938.65,228603433,18858.83,0.005342517,0.502604326,-0.32076529,16924.29,17487.345,17000.985,16535.16179,16819.90925,0.370717304,0.362114652,49.27768881,-284.7474573,-169.626028,-115.1214294,26431.99206,7569.977935,1.109465959,-0.047185369,306965007.9,15853.95,0.494619297,10607.35,-0.547961697,23465.6,0.251104986,15732.1,-0.005043686,14677.8,0.605403188,TRUE
15-07-2022,16010.8,16066.95,15927.3,16049.2,205768079,17031.43,0.007849688,0.511480289,0.384942636,14573.61,16150.58,15999.6075,15423.13383,15995.1227,0.367526225,0.428181076,45.50020318,-571.9888708,-403.4331294,-168.5557414,26175.30146,5823.913538,1.271992949,-0.277629204,379339861.6,15924.2,0.499708048,10618.2,-0.083717699,11588.35,-0.379907535,15692.15,-0.011159948,18398.85,1.013697281,TRUE
18-07-2022,16151.4,16287.95,16142.2,16278.5,227744850,19420.93,0.403694091,-0.343927648,-0.309000378,18385.74,17058.41,16550.7275,16882.31637,16775.31252,0.375961372,0.418496548,49.41646822,107.0038501,22.35938895,84.64446115,26822.9898,6278.465198,1.241306438,-0.542917971,344666172.9,11596.9,-0.532610163,24812.05,0.053236918,23557.9,0.502096172,10091.65,-0.136838729,15108.1,0.712305556,TRUE
19-07-2022,16187.05,16359.5,16187.05,16340.55,222630928,18068.59,0.037337168,0.430965256,-0.34092747,18364.29,17566.16,17296.6575,17059.21652,17136.21043,0.418159544,0.415568644,49.21493913,-76.99390864,-19.11300913,-57.88089952,26968.54244,7624.772555,1.118353063,-0.080538302,358924046,15752.4,0.379460122,11419.25,-0.539421012,24793.25,0.054314084,18755.45,0.830800242,15809.4,0.05184579,TRUE
20-07-2022,16562.8,16588,16490.95,16520.85,284359582,22061.81,0.056854165,0.498870461,-0.342123811,18370.91,17880.32,16747.0725,17029.44986,16953.38902,0.36156212,0.411094513,49.56261863,76.06083809,31.40782872,44.65300937,26600.90315,6893.24185,1.176782468,0.036733499,354883139.4,15632.1,0.418237738,11022.2,-0.56108536,25112.4,0.065574744,18816.7,0.225831669,14906.05,0.644070788,TRUE
21-07-2022,16523.55,16626.95,16483.9,16605.25,243625339,20603.17,0.487625703,-0.293426691,-0.119404885,17152.85,17575.265,17213.955,16986.92317,17264.42599,0.406056792,0.425339324,49.50988539,-277.5028232,-162.6478557,-114.8549675,27231.12642,7196.783583,1.163843105,-0.684422661,416378548.1,11162.25,-0.525032871,23501.1,0.24628981,18856.85,0.205773461,15746.5,0.343088169,9106.25,-0.222292917,TRUE
22-07-2022,16661.25,16752.25,16610.9,16719.45,190906776,18600.11,0.056584755,0.50184593,0.47357265,14758.71,16249.83,16127.505,15592.78574,16119.2302,0.339644844,0.405468424,45.94340066,-526.4444615,-378.8878977,-147.5565638,26277.98067,5977.029326,1.258778177,-0.280278409,391211160.8,15824.05,0.421415482,11132.6,-0.018825686,11346.2,-0.395554372,15413.3,-0.022789304,18314.4,1.026097298,FALSE
25-07-2022,16662.55,16706.05,16564.25,16631,211392171,19384.43,0.478028643,-0.341209558,-0.298900145,18541.91,16435.03,16607.1825,17094.64198,17000.41762,0.389657708,0.388814988,53.73999073,94.22435938,88.64837767,5.575981711,26777.81579,6436.549214,1.224847536,-0.618203013,382962574,11252.15,-0.554277622,25244.75,0.064222871,23721.3,0.495635342,10288.9,-0.127796922,24039.35,0.065085389,FALSE
26-07-2022,16632.9,16636.1,16463.3,16483.85,208208122,20087.54,0.041669695,0.460777363,-0.354814278,18602.08,17743.265,17354.9425,17159.67883,17061.12886,0.415852267,0.39648649,49.20104185,98.54997522,156.8260734,-58.27609814,27508.24927,7201.635728,1.170076682,-0.220418186,338720581.4,15824.45,0.402342192,11284.3,-0.558327136,25549,0.070393149,18691.2,0.80017336,16170.15,0.056772397,TRUE
27-07-2022,16475.35,16653.45,16438.75,16641.8,185210970,17608.03,0.056860435,0.49497835,-0.350888142,18640.47,18745.2,17249.32,17482.10408,17273.66325,0.351795002,0.360749933,49.10218487,208.4408292,309.0204177,-100.5795885,27615.91132,6882.728679,1.201971013,-0.404489437,386278268.6,15746.45,0.414546614,11131.8,-0.565805178,25637.8,0.066264634,18817.4,0.188563705,16352.45,0.06615008,TRUE
28-07-2022,16774.85,16947.65,16746.25,16929.6,376256315,26674.28,0.07767324,0.498121773,-0.294911414,17384.45,17801.66,17230.0675,16925.61947,17039.6962,0.352258717,0.376839159,49.28938636,-114.0767322,15.78367923,-129.8604114,27321.65262,7138.482385,1.171392406,0.180961828,384548030.4,15709.4,0.390144727,11300.55,-0.52935162,24010.6,0.265574185,15850.2,0.002244747,15435.65,0.626500248,TRUE
29-07-2022,17079.5,17172.8,17018.15,17158.25,436059722,28241.29,0.087448387,0.53159687,0.533465306,14225.57,16332.565,15966.355,15622.50207,16324.76652,0.424938479,0.40593102,50.04105901,-702.2644433,-541.8768477,-160.3875956,25675.29767,6257.412327,1.216175223,0.085846868,418168944.4,15778.45,0.408431783,11202.85,0.001219926,11189.2,-0.291782443,15748.45,0.527137233,9580.3,-0.192292452,TRUE
01-08-2022,17243.2,17356.25,17154.8,17340.05,381532671,23221.04,0.579239526,-0.321110885,-0.281746089,18751.17,16674.2,16501.055,16971.18224,16248.1489,0.379536901,0.400712162,49.7692341,723.0333364,696.2967362,26.73660025,26663.6891,6338.420897,1.231755679,-0.23681095,334081639.9,10980,-0.570116437,25541.8,0.057984131,24141.95,0.532622738,15680,0.503348498,15574.85,0.585040937,TRUE
02-08-2022,17310.15,17390.15,17215.85,17345.45,333639093,22576.94,0.091928625,0.577239062,-0.318540941,18761.04,17524.01,17857.2725,17311.92483,17428.31285,0.392781875,0.414003613,46.71348452,-116.3880163,-29.41367537,-86.97434089,28241.92471,7472.620285,1.163072604,0.362640763,354281457.8,15885.15,0.444452527,10997.35,-0.567941807,25453.4,0.055113508,15722.2,0.490015827,16628,0.067526098,TRUE
03-08-2022,17349.25,17407.5,17225.85,17388.15,285414666,20842.13,0.077950498,0.596473429,-0.315569979,18820.46,18375.535,17538.8475,17488.35506,17319.70155,0.42941109,0.377252936,46.68071964,168.6535027,228.5087451,-59.85524246,28120.47069,6957.224312,1.206649774,-0.163717214,390074693.2,16130.75,0.481026663,10891.6,-0.571286306,25405.3,0.046066745,19322.55,0.821618972,16584.3,0.05697451,FALSE
04-08-2022,17463.1,17490.7,17161.25,17382,324981426,21848.21,0.069082589,0.566616345,-0.317308825,18899.84,18817.5,17404.595,17694.75597,17470.79824,0.35461986,0.366117193,50.49441155,223.9577321,276.2142064,-52.25647426,27463.26529,7345.924707,1.155863758,-0.239520715,397456672.9,16258.8,0.465383835,11095.25,-0.564225678,25461,0.047685081,19389,0.22441247,15670.25,0.562478188,TRUE
05-08-2022,17423.65,17474.4,17348.75,17397.5,355310802,20013.14,0.067685,0.567109394,0.601596303,15996.04,16758.595,17102.465,16561.3979,16928.34479,0.338079838,0.391485775,49.58454752,-366.9468892,-130.8611413,-236.0857479,26914.14838,7290.781615,1.147399908,-0.1503289,385080400.8,16294.6,0.467763801,11101.65,0.022006702,10862.6,-0.553417736,19398.5,0.226910634,22620.35,0.216550096,TRUE
08-08-2022,17401.5,17548.8,17359.75,17525.1,256994113,18475.21,0.58850482,-0.313347047,-0.279411855,18924.24,16760.425,17097.4975,17127.43525,16837.00726,0.372512368,0.409291812,49.48880601,290.4279874,96.43980334,193.988184,27586.35207,6608.642926,1.226946174,-0.467338386,356712700.8,11032.45,-0.567736311,25522.5,0.049421169,24320.55,0.499361922,15727.9,0.469107722,15740.1,0.548087279,TRUE
10-08-2022,17566.1,17566.1,17442.8,17534.75,312716544,21952.35,0.07706648,0.55585773,-0.308437109,18952.94,18475.1,17215.74,17582.58399,17449.11404,0.423631628,0.373774821,47.03383519,133.4699523,156.9775063,-23.50755406,27567.43202,6864.047983,1.202584614,0.085860975,341281708.2,16280.1,0.444532681,11270.15,-0.5555102,25355.25,0.042377114,19355.9,0.797530658,16201.8,0.029486426,TRUE
11-08-2022,17711.65,17719.3,17631.95,17659,311247237,20476.53,0.084555267,0.559637889,-0.297848695,18945.91,19037.41,17241.045,17759.70148,17432.75649,0.366627614,0.376752686,51.02109958,326.9449945,359.9612042,-33.01620971,27217.31642,7264.773579,1.157269924,0.120013835,316248707.1,16282.25,0.438043718,11322.5,-0.549798508,25149.85,0.034294362,19439.4,0.198778984,15799.35,0.595571602,TRUE
12-08-2022,17659.65,17724.65,17597.85,17698.15,303872483,18422.47,0.081503141,0.565044569,-0.277689917,17851.48,18077.195,17226.245,17272.85145,17239.34851,0.342323161,0.393223011,49.62557312,33.50294177,98.31629811,-64.81335635,27172.09571,7280.394294,1.154732294,0.084556525,325596183.5,16364.4,0.44710127,11308.4,-0.538473154,24502.15,0.264020367,16058.3,0.023303978,18601.5,0.865204705,TRUE
16-08-2022,17797.2,17839.1,17764.05,17825.25,278042725,18495.27,0.076205771,0.613466029,-0.292986885,19052.23,17735.96,17839.82,17439.77465,17304.32523,0.401012182,0.388658789,47.24805712,135.4494152,160.5346955,-25.08528034,28450.22124,7229.418765,1.189518867,0.094443843,354447134.4,16563.05,0.499217039,11047.8,-0.561804772,25212.05,0.024338764,15923.4,0.482632601,15360.6,-0.025809336,TRUE
17-08-2022,17868.15,17965.95,17833.35,17944.25,262768582,21209.54,0.080029011,0.595455717,-0.285415617,18125.77,16905.635,16233.6175,16724.46021,16689.94752,0.472323479,0.46428857,51.01158403,34.51269335,-143.7415765,178.2542698,26296.34427,6170.890727,1.239739297,-0.116413014,379064525,16614.6,0.477234131,11247.1,-0.552112682,25111.45,0.273952449,10901.7,-0.067234225,9881.15,-0.153442168,TRUE
18-08-2022,17898.65,17968.45,17852.05,17956.5,263914197,18441.68,0.083750532,0.577158366,-0.28083097,19135.99,19167.455,17480.0325,17970.74317,17575.01273,0.371521269,0.380232665,49.88916033,395.7304316,464.8024146,-69.07198301,27732.31885,7227.74615,1.173028294,0.048123622,328502097.5,16568.85,0.455278055,11385.35,-0.544009628,24968.4,0.006755817,19749.25,0.213210677,15683.35,0.554091749,FALSE
19-08-2022,17966.55,17992.2,17710.75,17758.45,295627263,21531.99,0.556611795,0.606532536,-0.276078334,16916.96,17640.625,16986.54,16684.85183,16984.84633,0.360952259,0.404619651,49.73085254,-299.9944925,-45.21204656,-254.782446,27326.69337,6646.386628,1.217452568,-0.527916374,340901497.9,11408.4,0.032070129,11053.9,-0.54938873,24530.9,0.236863534,16340.55,0.037337168,18755.45,0.830800242,FALSE
22-08-2022,17682.9,17690.05,17467.35,17490.7,287559133,19605.44,0.628352116,-0.302072152,-0.286363312,18904.33,16700.905,17153.3825,17127.18973,16913.17538,0.374141041,0.418193815,49.43121397,214.014353,50.79017231,163.2241807,27835.11733,6471.647673,1.245437724,-0.569646884,397453198.1,10741.35,-0.571390094,25060.9,0.022507829,24509.25,0.465912455,15824.05,0.421415482,15772.75,0.529671619,TRUE
23-08-2022,17357.35,17625.55,17345.2,17577.5,285616338,20365.8,0.065532281,0.623135276,-0.303030543,18920.45,17664.22,17954.715,17393.48648,17310.72902,0.398148291,0.381328263,46.6281532,82.7574561,145.797357,-63.03990087,28561.55384,7347.876157,1.181510132,0.036352092,376994320.4,16496.45,0.52330934,10829.35,-0.570602976,25219.9,0.030264655,15856.05,0.413768507,15556.65,-0.008306267,TRUE
24-08-2022,17525.45,17623.65,17499.25,17604.95,261953239,17819.88,0.05896984,0.535344418,-0.297546894,19034.32,18589.16,17402.12,17676.67536,17420.46812,0.420166064,0.369041802,46.43311512,256.2072409,298.5265253,-42.31928444,27918.18774,6886.052263,1.208596164,-0.04869786,382280611.3,16624.6,0.449847163,11466.45,-0.542478483,25062.1,0.026567268,19672.35,0.757377737,15699.25,-0.005775643,FALSE
25-08-2022,17679,17726.5,17487.45,17522.45,230181848,17566.7,0.053370525,0.527376931,-0.294502154,18974.49,19140.225,18011.8125,17952.07276,17662.06669,0.379001747,0.334331569,51.0353735,290.0060712,421.9338222,-131.927751,27644.66472,8378.960275,1.069614979,-0.134394833,349762884.4,16634.65,0.449990194,11472.25,-0.538098402,24837,0.017655422,19680.6,0.183368408,15860.35,0.541501035,TRUE
26-08-2022,17619.3,17685.85,17519.35,17558.9,266636238,17500.8,0.055418978,0.520303733,0.587912659,16327.62,17055.8,17088.4825,16746.42452,16926.1141,0.345870287,0.397694107,45.22181967,-179.6895813,31.16687122,-210.8564525,27600.98627,6575.97873,1.2303613,0.051690883,400317227.9,16636.9,0.440474129,11549.6,0.04447067,11057.85,-0.554744643,19778.3,0.199859256,23868.8,0.277007362,FALSE
29-08-2022,17188.65,17380.15,17166.2,17312.9,244854637,19351.5,0.581332262,-0.302492637,-0.302913904,19015.33,16479.47,17083.1125,17146.05909,17069.26512,0.371611331,0.4077678,55.24099097,76.79396539,-97.86897798,174.6629434,27782.93936,6383.285637,1.25267885,-0.623228775,426087169.1,10948.3,-0.558911571,24821.1,-0.00060396,24836.1,0.44747279,15778.45,0.408431783,10312.4,-0.58474003,TRUE
30-08-2022,17414.95,17777.65,17401.5,17759.3,324687477,26284.26,0.048918998,0.611076588,-0.285485243,19085.19,17808.265,18065.3025,17525.26951,17453.4447,0.40583863,0.384447744,47.06976831,71.82481677,109.8645728,-38.03975602,28701.7779,7428.827103,1.177558515,0.14535035,394093101.2,16931.05,0.535939945,11023.25,-0.556498579,24855.05,-9.05E-05,15763.05,0.419819584,15780.25,0.003736921,FALSE
01-09-2022,17485.7,17695.6,17468.45,17542.8,308526598,26813.95,0.027321572,0.529417406,-0.285872174,19133.11,19340.29,17658.49,17993.06887,17239.30332,0.403885199,0.370895437,49.33804177,753.7655485,963.0403261,-209.2747776,28000.28355,7316.696452,1.171311199,0.02196781,377149824.5,17076.25,0.488742617,11470.25,-0.53307199,24565.35,-0.017814233,19733.55,0.138033051,15752.05,0.004595026,FALSE
02-09-2022,17598.4,17643.85,17476.45,17539.45,256268616,19548.88,0.017714828,0.520541829,-0.290409302,18110.57,18435.805,17748.5575,17565.37901,17591.83939,0.386779377,0.375973803,49.39800382,-26.46038262,51.60129351,-78.06167613,28139.92481,7357.190189,1.170953449,0.057311825,347319526.1,17234.15,0.494074556,11535,-0.533330366,24717.7,0.265850854,17345.45,0.091928625,15722.2,0.490015827,TRUE
