date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10,target,sma_50
2020-06-10,10072.6,10148.75,10036.85,10116.15,632383068,28485.47,0.006917728795170497,-0.005045512886712067,-0.0025635590086914295,10100.3,9943.869999999999,9518.0125,9853.856156342506,9611.42732196256,0.010803985699088324,0.0163484210538494,84.74346242965902,242.42883437994715,161.8047213738456,80.62411300610154,10479.96068816325,8556.064311836752,0.20213215483027555,-0.1615374854886017,824927219.3,10046.65,-0.4594154666473212,10167.45,0.2042085492298706,10142.15,0.1277736213866336,10061.55,0.3248056104761989,22460.3,0.2898655594415633,False,9204.133999999998
2020-06-11,10094.1,10112.05,9885.05,9902.0,715453486,30813.85,-0.021169120663493524,-0.014397834103905272,-0.02610782447909754,10074.880000000001,9985.060000000001,9543.935000000001,9861.262901520582,9632.951224039407,0.013547759990441421,0.016911140430019043,73.61346034006942,228.31167748117514,175.10611259531152,53.20556488586362,10518.486148559135,8569.383851440867,0.2042241797663404,0.13136091429949537,812681425.4,10116.15,-0.3460348691042247,10046.65,0.1317428605006463,10167.45,0.0886386209450702,10029.1,-0.5952787189725146,22497.9,0.0073994801333474,True,9246.152999999998
2020-06-12,9544.95,9996.05,9544.35,9972.9,796306399,36505.77,0.007160169662694393,-0.014160525496359821,-0.007340755376170183,10041.029999999999,10024.32,9585.442500000001,9878.437839748183,9658.132614851304,0.013468515217506395,0.015537599805387471,77.64159043135861,220.30522489687974,184.14593505562516,36.15928984125458,10558.761978721108,8612.123021278894,0.20308284749944652,0.11300932147530274,795611521.5,9902.0,-0.5223132073806305,10116.15,0.3609048419857166,10046.65,0.1585779352226719,10142.15,0.5980449190185451,14310.8,0.2290858809029967,False,9279.254
2020-06-15,9919.35,9943.35,9726.35,9813.7,716053036,31926.65,-0.01596326043578089,-0.008917390426176453,-0.02989773777573468,9970.28,10023.075,9619.285,9868.478172094616,9669.656124862318,0.012460817239252894,0.016167770164937593,71.34695432162587,198.82204723229734,187.0811574909596,11.740889741337725,10573.817268540064,8664.752731459936,0.19846220764642367,-0.10078201443663148,787798512.9,9972.9,0.1288954552927743,9902.0,0.2066270446250717,10116.15,1.01369728079152,10167.45,-0.5217448148298973,11690.35,-0.4691838435115456,True,9302.699
2020-06-16,10014.8,10046.15,9728.5,9914.0,899895044,36257.89,0.010220406166889129,-0.005906005274293302,0.0012118763886084238,9943.75,10016.564999999999,9673.8225,9875.481530233907,9687.755671168814,0.011814087512733457,0.013502011623612134,68.12830988046605,187.72585906509266,187.21009780578623,0.51576125930643,10558.971875128009,8788.673124871992,0.18299888697110342,0.2567435633357191,800768732.5,9813.7,0.1167634134311736,9972.9,0.2251579033713393,9902.0,0.1542831533300088,10046.65,-0.5196909187104262,11787.15,-0.3060504191785983,False,9327.774
2020-06-17,9876.7,10003.6,9833.8,9881.15,685418390,30700.69,-0.0033134960661690416,0.006873044825091323,-0.009199931815219275,9896.75,9998.525,9723.925,9876.353602505613,9702.08117700816,0.011410437847828388,0.013658304583281575,62.94910427497599,174.2724254974528,184.62256334411956,-10.350137846666769,10529.533022421267,8918.316977578732,0.16569605841700083,-0.23833518745326043,789844129.3,9914.0,-0.480454996639381,9813.7,0.2356401336505011,9972.9,0.1182369474700633,10116.15,0.3082277343595903,22508.75,0.3162973207680679,True,9359.775
2020-06-18,9863.25,10111.2,9845.05,10091.65,622895963,28594.32,0.021303188394063532,0.01791910429695376,0.028322650987904652,9934.679999999998,10004.779999999999,9775.18,9909.476125197056,9730.938126859408,0.013502381365615573,0.013669943800983186,65.68317742677507,178.53799833764788,183.40565034282525,-4.867652005177376,10533.753264962468,9016.606735037532,0.1552039481549123,-0.09121790122964168,774623068.9,9881.15,-0.4804239623144609,9914.0,0.2411506926384241,9813.7,0.1163556091944115,9902.0,0.7123055563426175,11752.8,-0.4853006223094205,True,9389.652999999998
2020-06-19,10119.0,10272.4,10072.65,10244.4,892096343,48103.56,0.015136276030183415,0.03676191536410234,0.03332660883598937,9988.98,10015.005000000001,9832.0875,9961.002875166738,9768.972339684637,0.01388819799169293,0.013835853567060652,63.60472302638001,192.0305354821012,185.13062737068046,6.899908111420729,10548.987175044547,9115.187824955452,0.14582857913836664,0.43217550921902514,765120473.0,10091.65,-0.5313193387972556,9881.15,0.3703731171099904,9914.0,0.1514288967323238,9972.9,0.692756022569855,14359.45,-0.3731578166198117,True,9432.865
2020-06-22,10318.75,10393.65,10277.6,10311.2,685385093,35529.8,0.006520635664363006,0.02175560983585445,0.04352226208487897,10088.48,10029.380000000001,9895.685000000001,10014.879355910318,9809.137351559848,0.013991394915424836,0.013474148638617633,61.4438318401103,205.74200435046987,189.25290276663836,16.489101583831513,10538.262716864318,9253.107283135685,0.12987028525348496,-0.231714042571745,740010428.2,10244.4,0.0890307906079352,10091.65,0.2338815358406498,9881.15,1.0260972978952905,9813.7,-0.5143055167633885,9187.3,-0.2076122627636499,True,9463.244999999999
2020-06-23,10347.95,10484.7,10301.75,10471.0,669195109,34148.13,0.015497711226627242,0.02211940181953076,0.037590483221277005,10199.880000000001,10071.814999999999,9967.7825,10085.051762693345,9858.164214407267,0.013760374321116396,0.013479255984495,63.39516472012304,226.88754828607853,196.7798318705264,30.10771641555212,10517.858899741583,9417.706100258416,0.11037086729000826,-0.023621733482901974,731508193.1,10311.2,0.0820937274819146,10244.4,0.251779485502507,10091.65,0.131565801402431,9914.0,-0.5208568392799525,11575.95,-0.3221281380109974,False,9497.689999999999
2020-06-24,10529.25,10553.15,10281.95,10305.3,854799801,41394.45,-0.015824658580842366,-0.0005721933431609427,0.005944711256881785,10284.71,10090.73,10017.3,10118.936106894367,9891.285383710432,0.015082814025359614,0.01318198530231495,58.31126624939814,227.65072318393504,202.95401013320816,24.696713050726885,10493.239480894068,9541.36051910593,0.09502350551427406,0.2773551233471432,753749866.4,10471.0,-0.4903689925992394,10311.2,0.2554879849497411,10244.4,0.133967746036471,9881.15,0.2831451946538783,9154.4,-0.2193175083040895,False,9521.558
2020-06-25,10235.55,10361.8,10194.5,10288.9,994190886,41726.07,-0.0015914141267114879,-0.017390889122337883,-0.0021626968733029495,10324.16,10129.42,10057.24,10145.084398141387,9920.7383182504,0.012853339599748645,0.012854771476948199,54.68864819962299,224.3460798909873,207.232424084764,17.113655806223306,10477.737198939327,9636.742801060673,0.08362079436094337,0.16306869144907532,781623606.4,10305.3,-0.3561293914410395,10471.0,0.143228419174082,10311.2,0.0537431493676212,10091.65,0.0650853885739477,23668.65,0.3798548358887659,True,9547.458999999999
2020-06-26,10378.9,10409.85,10311.25,10383.0,671910159,31841.68,0.009145778460282417,0.0075398096125296465,-0.008404163881195692,10351.880000000001,10170.43,10097.375,10181.686798427327,9954.979924305926,0.012924191213766183,0.012847118958240023,56.59678653404742,226.7068741214007,211.12731409209135,15.579560029309334,10477.49034191338,9717.25965808662,0.0752899326633666,-0.32416383165274765,769183982.4,10288.9,-0.5261197984892696,10305.3,0.3514609972782829,10471.0,0.1440431906939638,10244.4,0.6946910250801581,14485.0,0.2322782898682649,False,9576.613
2020-06-29,10311.95,10337.95,10223.6,10312.4,574544482,27019.46,-0.006799576230376636,0.0022840148120790715,0.000688965871930014,10352.119999999999,10220.3,10121.6875,10201.796521746199,9981.45548546845,0.011599526353033093,0.012003794272417196,58.39095702693316,220.34103627774857,212.9700585292228,7.370977748525775,10490.802300106858,9752.572699893142,0.07293542704353552,-0.14490877343618191,755033127.0,10383.0,0.0937647271269823,10288.9,0.2207714000747365,10305.3,0.9413431729695316,10311.2,-0.5126099453688884,9553.35,-0.440693297113116,False,9603.005
2020-06-30,10382.6,10401.05,10267.35,10302.1,556238560,27342.55,-0.0009987975640974867,-0.007791582394298335,0.0012829359795507589,10318.34,10259.11,10137.8375,10217.227826092938,10005.206930989307,0.011584225776238447,0.011619162251788658,56.09932102207502,212.02089510363112,212.78022584410448,-0.7593307404733594,10508.943462843397,9766.731537156602,0.07321205589326081,-0.03186162703412754,720667478.6,10312.4,0.1005862957536356,10383.0,0.2068708291630556,10288.9,0.1183844094733934,10471.0,-0.5090900872023736,11748.15,-0.3286100038575286,True,9623.712
2020-07-01,10323.8,10447.05,10299.6,10430.05,573550127,28736.28,0.01241979790528136,0.01140859547728934,0.00453144563228336,10343.289999999999,10314.0,10156.2625,10249.969699001716,10036.676787953062,0.01156291640689038,0.01177961567092498,68.35865521677155,213.2929110486548,212.88276288501456,0.41014816364022977,10547.467660706232,9765.05733929377,0.0770372291394066,0.03112255827787269,709480652.3,10302.1,-0.3581912347365147,10312.4,0.1189269340757439,10383.0,0.0608609392706831,10305.3,-0.575831941188913,8253.8,-0.2926819862629241,True,9647.076
2020-07-02,10493.05,10598.2,10485.55,10551.7,597423931,31235.17,0.011663414844607756,0.02422807000514471,0.023205073503743234,10395.85,10360.005000000001,10182.392499999998,10296.389745309145,10074.826655512094,0.010445069892114174,0.011910655987288098,69.43716837934049,221.56308979705136,214.61882826742192,6.944261529629443,10606.282256366747,9758.50274363325,0.08325936293788495,0.041624616360689926,706933449.1,10430.05,-0.51812547033168,10302.1,0.3335743305582683,10312.4,0.1146319461149867,10288.9,0.5608822438897296,17069.1,0.4558178212755068,True,9678.481
2020-07-03,10614.95,10631.3,10562.65,10607.35,525190704,25186.39,0.005274031672621415,0.01699895973653054,0.029629881286339588,10440.72,10396.3,10205.6525,10344.229784492352,10114.272829177864,0.009775089717252576,0.011755584489544826,78.64438589526111,229.95695531448837,217.68645367683524,12.270501637653126,10669.422148441789,9741.882851558212,0.09088485982484479,-0.12090782315849347,670242885.2,10551.7,-0.5144443312620963,10430.05,0.0549606901680284,10302.1,0.4027664719041504,10383.0,0.5594366673126905,14634.15,0.2494738414907469,True,9706.882000000001
2020-07-06,10723.85,10811.4,10695.1,10763.65,571212914,29857.54,0.014735065779860168,0.020086810656102738,0.03198450630629779,10530.97,10441.545,10235.4625,10408.755971493529,10162.374841831355,0.0103806548065697,0.012079829181803715,79.47410413848127,246.3811296621734,223.42538887390288,22.955740788270532,10761.374223506029,9709.55077649397,0.1027626692015196,0.08762952133288326,658825667.3,10607.35,0.0955966768033511,10551.7,0.2270229582235605,10430.05,0.1224806950098222,10312.4,-0.5141942443682423,9270.9,-0.200663893259759,True,9735.877
2020-07-07,10802.85,10813.8,10689.7,10799.65,636764929,36502.37,0.003344590357360122,0.018128938896142754,0.0234985831666934,10630.48,10474.41,10273.1125,10468.893514340678,10209.580409103108,0.009613898493839342,0.011566650987826834,81.79300796123226,259.3131052375702,230.60293214663636,28.710173090933836,10847.674455685443,9698.550544314556,0.1118574250375324,0.11475933648096759,655582649.3,10763.65,0.2437067455570745,10607.35,0.1407164199106381,10551.7,0.0421987537813497,10302.1,-0.5137848974375778,11497.9,-0.4811791567395855,False,9768.782
2020-07-08,10818.65,10847.85,10676.55,10705.75,767941333,37676.34,-0.008694726217979287,-0.005379216158087563,0.009276586517839025,10685.62,10514.454999999998,10302.5925,10505.332973672881,10246.333712132508,0.008213860739728955,0.011860032224603752,73.12297612772048,258.9992615403735,236.2821980253838,22.71706351498969,10903.159498124998,9702.025501875003,0.11658560660823915,0.20600444218246206,646896802.5,10799.65,-0.3797220753922149,10763.65,0.1392923194497515,10607.35,0.039145240500378,10430.05,-0.5811348037802074,11359.45,-0.4959386932376635,True,9797.251
2020-07-09,10755.55,10836.85,10733.0,10813.45,618652409,31315.87,0.01006001447820104,0.0012778191885849388,0.004626683327681791,10737.97,10566.91,10348.164999999999,10552.735593107822,10288.342326048618,0.008182580168222242,0.01050193228737213,72.17913240051452,264.39326705920394,241.90441183214784,22.488855227056092,10958.97936502946,9737.350634970539,0.11805269147321493,-0.19440146998833308,609342954.8,10705.75,-0.5396642659103222,10799.65,0.3522953769244856,10763.65,0.1265497842591076,10551.7,0.5562749772312165,16301.85,0.442411828204357,False,9825.902
2020-07-10,10764.1,10819.4,10713.0,10768.05,590705425,31557.58,-0.004198475047279215,0.005819302711159713,-0.002926020750672498,10770.11,10605.414999999999,10387.9225,10585.86088647585,10323.876227822795,0.008515400170345879,0.010654518355029756,68.10812953347332,261.9846586530548,245.92046119632926,16.064197456725537,10999.402811233602,9776.4421887664,0.11772908610621637,-0.04517396779424809,601222481.4,10813.45,-0.541954051604808,10705.75,0.0793256001926119,10799.65,0.4355935760224174,10607.35,0.555705480840043,16240.05,0.086847115748192,True,9850.196
2020-07-13,10851.85,10894.05,10756.05,10802.7,554050579,30606.3,0.0032178528145765384,-0.0009941323074504904,0.009055881185344283,10777.92,10654.445000000002,10437.3725,10619.22075009495,10359.344655391478,0.007695271532031499,0.009582052048488523,64.59561735457186,259.8760947034716,248.71158789775774,11.16450680571387,11012.189021275793,9862.555978724205,0.11014582861266933,-0.06205266525188935,599173091.1,10768.05,0.0564000871835854,10813.45,0.2501983581024942,10705.75,0.186488868039355,10763.65,-0.5152624159066821,11148.2,-0.3746802782140452,False,9869.052000000001
2020-07-14,10750.85,10755.65,10562.9,10607.35,532368699,30902.47,-0.018083442102437397,-0.014923779142927307,-0.01905959707586391,10739.460000000001,10684.97,10472.039999999999,10617.394480849573,10377.715421658777,0.010486868414967229,0.010765142897379532,62.952956816330044,239.67905919079567,246.90508215636535,-7.226022965569683,10995.269550710647,9948.81044928935,0.09992886786350096,-0.03913339471485333,596786105.0,10802.7,0.2511049856311877,10768.05,0.1922057449418706,10813.45,-0.0050436855902377,10799.65,-0.5206815611203679,11222.05,-0.4932845373905309,True,9895.329
2020-07-15,10701.0,10827.45,10577.75,10618.2,715901258,42376.03,0.0010228756475463285,-0.017079063567441488,-0.01391616866563572,10721.95,10703.785,10508.8925,10617.518406872716,10395.529094128497,0.009951885426232966,0.01066515312777499,64.18907273354017,221.9893127442192,241.92192827393615,-19.93261552971694,10955.03459239354,10062.75040760646,0.08490753757230654,0.34474708852107017,611021218.1,10607.35,-0.3799075347413594,10802.7,0.1909203009147886,10768.05,-0.0111599476975913,10705.75,-0.6084246731119898,11157.0,-0.5217448148298973,True,9923.581
2020-07-16,10706.2,10755.3,10595.2,10739.95,694402635,41453.95,0.011466161873010527,0.012500765978307626,-0.0058087330019347405,10707.25,10722.61,10541.307499999999,10636.354036584606,10421.041753822681,0.009930410725238507,0.010015595737110843,65.02251588737847,215.3122827619245,236.59999917153382,-21.287716409609317,10952.655671485218,10129.95932851478,0.0780449999177462,-0.030030151169255226,620719088.5,10618.2,-0.532495540456577,10607.35,0.3251088919579306,10802.7,0.2256031665429736,10813.45,0.590432721404075,15842.3,0.4073162715086478,True,9952.962000000001
2020-07-17,10752.0,10933.45,10749.65,10901.7,676881092,35592.83,0.015060591529755696,0.02669944058314977,0.027749626438271502,10733.98,10752.045,10574.1725,10677.176492494667,10456.646068354334,0.010757077655712606,0.010010847964332659,73.03392745465916,220.5304241403337,233.38608416529382,-12.855660024960116,10990.639163194852,10157.70583680515,0.07877054458773983,-0.02523254106027406,635888127.3,10739.95,-0.5297424094892449,10618.2,0.6250956288619349,10607.35,-0.0253578393260002,10768.05,-0.1534421678953749,14923.15,0.3082277343595903,True,9987.015
2020-07-20,10999.45,11037.9,10953.0,11022.2,554306867,32738.64,0.011053321958960582,0.02628038305578695,0.03804788005499993,10777.880000000001,10777.9,10609.7225,10730.257032110872,10498.538952179939,0.010358556914308056,0.01014134552641362,75.9140636245861,231.71807993093353,233.05248331842176,-1.334403387488237,11052.241448122437,10167.203551877563,0.08341762908925035,-0.1810867912380687,634197522.6,10901.7,0.0655747443459073,10739.95,0.2524512799800176,10618.2,0.2258316693973674,10802.7,-0.520669343175106,11828.25,-0.328872674040892,True,10022.429
2020-07-21,11126.1,11179.55,11113.25,11162.25,771998838,42461.89,0.012706174810836135,0.02389994221084768,0.039320481007825814,10888.86,10814.16,10644.285,10796.717488709199,10547.702733499944,0.010861719766662059,0.00998390114486192,76.12201212986082,249.01475520925487,236.2449376965884,12.769817512666464,11145.296759605677,10143.273240394323,0.09413723131345639,0.3927282593091166,647720913.5,11022.2,0.2462898098038644,10901.7,0.2057734608793513,10739.95,-0.0068396151525735,10607.35,-0.5275102817222111,11709.1,-0.5146597694145832,False,10060.89
2020-07-22,11231.2,11238.1,11056.55,11132.6,765074288,41068.72,-0.0026562744966291962,0.010016149226107274,0.021180182907252876,10991.740000000002,10856.845000000001,10685.65,10848.391721215476,10591.028456944392,0.010268684607027269,0.009050404831073233,72.18022145857194,257.3632642710836,240.46860301148746,16.89466125959615,11205.089002041743,10166.210997958256,0.09722178848113931,-0.008969637853263213,647434209.0,11162.25,-0.3955543717120596,11022.2,0.2178605490063776,10901.7,-0.0227893043381782,10618.2,-0.581010739667692,11737.9,-0.5143055167633885,True,10099.610999999999
2020-07-23,11135.0,11239.8,11103.15,11215.45,621575333,32744.93,0.007442106965129369,0.004766064189567487,0.017532797445156234,11086.84,10897.045,10731.977499999999,10904.862225643865,10637.28190457814,0.010128442086411968,0.008986728898582099,72.74631555322807,267.580321065725,245.89094662233498,21.689374443390022,11267.452281434798,10196.5027185652,0.09979051510959641,-0.18756211945786894,647726501.4,11132.6,-0.5462479827325915,11162.25,0.3378639736412099,11022.2,0.1998405826447211,10739.95,0.4981329385923025,16214.7,0.3909779918590039,False,10136.249
2020-07-24,11149.95,11225.4,11090.3,11194.15,678935175,40217.17,-0.0018991658827778313,0.00552880728670746,0.002857846760285776,11145.33,10939.655000000002,10772.535,10949.36803708327,10678.531393127909,0.009953725785839177,0.009016409077550584,67.91212449030533,270.83664395536107,250.8800860889402,19.956557866420866,11319.469578114107,10225.600421885893,0.10154240911987891,0.0922814001050456,656549476.4,11215.45,-0.5499463950951013,11132.6,0.0640032968176786,11162.25,0.4992977371530487,10901.7,0.5322649510446082,16125.15,0.061025681517598,False,10177.277
2020-07-27,11225.0,11225.0,11087.85,11131.8,588148687,34539.73,-0.005569873550023918,-0.0074584613189842,-7.186102078593493e-05,11167.25,10972.564999999999,10813.505000000001,10977.434492916613,10712.106845488805,0.010401714745982792,0.008944178519237785,63.52347217132846,265.3276474278082,253.7695983567138,11.558049071094388,11337.59400600045,10289.415993999552,0.09693230936693503,-0.13371893421194447,659959287.2,11194.15,0.0662646343238577,11215.45,0.277780139657976,11132.6,0.1885637046371129,11022.2,-0.5230220492866408,9314.95,-0.2188557412105075,True,10217.176
2020-07-28,11154.1,11317.75,11151.4,11300.55,683891350,38677.47,0.015159273432868048,0.009504964646712688,0.007587747259360844,11194.91,11041.885,10863.4275,11027.14457092944,10755.69522730445,0.007909087127715105,0.009207299039411143,72.8260035305855,271.44934362499043,257.3055474103692,14.143796214621261,11372.402061948373,10354.452938051627,0.09370423136682651,0.16278649449743643,675111552.3,11131.8,0.2655741852509738,11194.15,0.1969628143493456,11215.45,0.0022447469759148,11162.25,-0.5237299742045737,11928.75,-0.5096800049324866,False,10266.722
2020-07-29,11276.9,11341.4,11149.75,11202.85,600726301,38726.02,-0.008645596895726193,0.006382615569809014,0.0007771916581429394,11208.96,11100.35,10902.067500000001,11054.176175401833,10788.817803059675,0.009132823244680744,0.009475816138393824,65.05916930930461,265.35837234215796,258.91611239672693,6.442259945431033,11389.389360867084,10414.745639132918,0.08939989793075177,-0.12160564539966767,663594056.6,11300.55,-0.2917824433037325,11131.8,0.0032161895297633,11194.15,0.5271372328458943,11132.6,0.0937647271269823,24335.95,0.0747480502044746,False,10313.197
2020-07-30,11254.3,11299.95,11084.95,11102.15,677761342,39150.44,-0.008988784104045022,-0.01755666759582497,-0.0026635404876120816,11186.3,11136.57,10929.59,11061.556763801551,10812.027595425625,0.009885747033062803,0.00967663928188695,62.39059486723037,249.52916837592602,257.0387235925668,-7.509555216640763,11395.291099757987,10463.888900242013,0.08521840247584535,0.12823650449757817,661929927.3,11202.85,-0.5655689039289417,11300.55,0.3297714060883681,11131.8,0.2160168565136799,11215.45,0.5260480872831752,16661.4,0.3947379435622264,False,10353.909
2020-07-31,11139.5,11150.4,11026.65,11073.45,642560311,36220.09,-0.0025850848709483287,-0.011550632205197697,-0.020096366990987047,11162.16,11153.744999999999,10952.895,11063.386492447466,10831.39221798669,0.00911087969903995,0.00972139067806045,60.08567703482957,231.99427446077607,252.02983376620864,-20.03555930543257,11396.839713129686,10508.950286870315,0.08106436026816391,-0.0519372068287719,658497849.2,11102.15,-0.5065399654693374,11202.85,0.2156152883287292,11300.55,0.1175702687139537,11194.15,0.3069748716744389,8597.75,-0.6342690272413265,False,10393.252999999999
2020-08-03,11057.55,11058.05,10882.25,10891.6,680929323,31149.94,-0.01642216292122156,-0.018964795107253907,-0.02778310876250245,11114.119999999999,11140.685000000001,10959.2925,11036.957801301702,10835.852053691378,0.01003939158165828,0.010095740036809893,60.6961429915334,201.1057476103233,241.84501653503156,-40.739268924708256,11395.372565409296,10523.212434590703,0.0795817915087669,0.05971270142764862,671160094.8,11073.45,0.0460667448994296,11102.15,0.2568993222944178,11202.85,0.8216189717507199,11131.8,-0.5144443312620963,10061.55,-0.1676793329224762,True,10430.3
2020-08-04,10946.65,11112.25,10908.1,11095.25,625738313,35357.96,0.018697895625986893,0.001968672816511585,-0.0006215012407506659,11073.060000000001,11133.985,10974.072499999998,11045.92583187067,10855.066716380907,0.011082574363940766,0.010866554835462852,65.6764483585817,190.859115489764,231.64783632597806,-40.788720836214054,11407.399265574393,10540.745734425604,0.07897282719325845,-0.0810524795096833,656534042.3,10891.6,0.047685081361114,11073.45,0.2533988343906339,11102.15,0.2244124695696652,11300.55,-0.5147582066758191,12021.65,-0.3414887323480756,True,10471.624
2020-08-05,11155.75,11225.65,11064.05,11101.65,667639446,34894.58,0.0005768234154255314,0.019285504425428757,0.0025466318085147766,11052.820000000002,11130.89,10993.8675,11054.498780813645,10873.332144797136,0.011061335211685031,0.010607599106295013,62.86090172095005,181.16663601650907,221.55159626408428,-40.38496024757521,11411.469582414407,10576.265417585593,0.07597000462565281,0.06696270969746432,646790558.1,11095.25,-0.5534177360902981,10891.6,0.2539036523442532,11073.45,0.226910634153129,11202.85,0.340627288621345,10142.15,-0.5853772206130947,True,10507.358
2020-08-06,11185.7,11256.8,11127.3,11200.15,600374615,31501.08,0.008872554980565939,0.009454496293458847,0.028329171104337192,11072.42,11129.36,11013.202500000001,11076.906660688468,10897.540874812163,0.011180092300028888,0.010562577046422385,61.111731635578366,179.36578587630538,213.1144341865285,-33.74864831022313,11431.440602010915,10594.964397989088,0.0759521314551173,-0.1007502348805196,644670486.3,11101.65,-0.438473532232668,11095.25,0.2193585911018274,10891.6,0.010845068196545,11102.15,-0.5695065202045351,11843.75,-0.5141942443682423,True,10541.559
2020-08-07,11186.65,11231.9,11142.05,11214.05,452629891,27054.43,0.0012410548073016336,0.010124621114879329,0.01070728464883608,11100.539999999999,11131.35,11035.502499999999,11098.005635967165,10920.985995196446,0.011167425274015375,0.010469304963619301,57.758725280058194,177.01964077071898,205.89547550336664,-28.87583473264766,11446.196121847626,10624.808878152371,0.07443134045733353,-0.24608755984794595,622039957.9,11200.15,-0.5736470643682765,11101.65,0.3170682502405364,11095.25,0.1982842514365055,11073.45,0.4703856143486131,15751.65,0.3269408162147817,True,10574.234000000002
2020-08-10,11270.25,11337.3,11238.0,11270.15,491999534,29108.25,0.0050026529220041915,0.00624991629576388,0.015177924002288012,11176.25,11145.185000000001,11058.875,11124.489384279908,10946.849995552266,0.011056863142167384,0.010487076416991923,54.68153418951751,177.63938872764265,200.24425814822186,-22.604869420579206,11466.981258737917,10650.768741262083,0.07380610753587802,0.08697976820094722,612425042.6,11214.05,0.0423771143849089,11200.15,0.2566943412602875,11101.65,0.7975306578256975,10891.6,-0.541954051604808,10116.15,-0.1515218868209382,True,10603.114
2020-08-11,11322.25,11373.6,11299.15,11322.5,586084846,30314.89,0.004645013597867065,0.00967090391071923,0.010923960839810176,11221.7,11147.380000000001,11094.6325,11154.952555929154,10974.675921807655,0.010045178764107173,0.009345911446553272,58.08016339034974,180.27663412149923,196.25073334287734,-15.974099221378111,11459.155909507474,10730.109090492526,0.06571166904491407,0.19123049006790316,602644392.2,11270.15,0.034294362342413,11214.05,0.2508590800127575,11200.15,0.1987789837197831,11095.25,-0.5392897770211683,11965.6,-0.3460348691042247,False,10629.982
2020-08-12,11289.0,11322.0,11242.65,11308.4,609858960,28088.09,-0.0012453080150144347,0.003393921110189213,0.008413552641552302,11263.05,11157.935,11129.1425,11178.559855016976,10999.396223895976,0.009579693602157545,0.009388775993852351,54.20075021466981,179.16363112100044,192.83331289850196,-13.669681777501523,11428.635779557331,10829.649220442669,0.053821447529732204,0.04056428717148575,603557658.1,11322.5,0.2640203669980345,11270.15,0.2071203053872452,11214.05,0.023303977671004,11101.65,-0.5358242058485547,11906.2,-0.5223132073806305,False,10654.919000000002
2020-08-13,11334.85,11359.3,11269.95,11300.45,562355175,26500.52,-0.0007030172261326406,-0.0019474497681606362,0.002688517899052112,11283.11,11177.765,11157.1675,11197.312185014363,11021.696503607385,0.00895999826112917,0.009217332057267455,54.8627630375115,175.61568140697818,189.3897866001972,-13.774105193219015,11403.498262390744,10910.836737609256,0.04415650520452328,-0.07789306727575174,592017041.4,11308.4,-0.4372107398107011,11322.5,0.2158937535425402,11270.15,0.0097581953346592,11200.15,-0.5629728220853931,11914.05,-0.5152624159066821,False,10680.346000000001
2020-08-14,11353.3,11366.25,11111.45,11178.4,645109756,31059.23,-0.01080045484914327,-0.011495879169466927,-0.012726871274011953,11275.98,11188.26,11171.002499999999,11194.402618089076,11033.304170006837,0.00974941321346955,0.00918930857551387,52.02134119892428,161.09844808223897,183.73151889660556,-22.63307081436659,11386.009742166898,10955.9952578331,0.03849381327537958,0.14715714317023942,592271985.9,11300.45,-0.5602715859390885,11308.4,0.28203123003399,11322.5,0.2274878989123923,11214.05,0.4946192969968936,15811.85,0.3373465952821972,True,10701.071000000002
2020-08-17,11248.9,11267.1,11144.5,11247.1,633963958,27468.67,0.006145781149359486,-0.004721050931600135,-0.00542074917760238,11271.37,11223.81,11182.2475,11202.509907613834,11049.14089815448,0.007660031281835768,0.008978090968778375,47.46116942953503,153.36900945935486,177.65901700915543,-24.290007549800578,11387.803581411541,10976.691418588458,0.036764716826656094,-0.017277366984975506,587575449.4,11178.4,0.2739524489573319,11300.45,0.8081079097755395,11308.4,-0.0672342245989304,11270.15,0.6250956288619349,22466.1,0.2356401336505011,True,10722.663999999999
2020-08-18,11259.8,11401.7,11253.15,11385.35,579242492,27267.51,0.012292057508157761,0.018513382952837665,0.007512975147007328,11283.94,11252.82,11193.4025,11230.63915259632,11074.045276068962,0.006385893471169576,0.008950224959440315,58.347054518843755,156.5938765273586,173.44598891279608,-16.852112385437493,11417.744922660691,10969.060077339309,0.04008475933223901,-0.08631636753078631,582925867.3,11247.1,0.006755816836923,11178.4,0.2557869286175422,11300.45,0.2132106766593973,11322.5,-0.5326101632069902,11691.5,-0.4804239623144609,True,10749.438
2020-08-19,11452.15,11460.35,11394.1,11408.4,626217997,27528.12,0.002024531525161688,0.014341474691253575,0.020575395405424857,11303.94,11283.494999999999,11207.192500000001,11257.98697527381,11098.812292656447,0.006351178280591803,0.00890992334690307,65.07803653192852,159.17468261736394,170.59172765370965,-11.417045036345712,11449.022771656546,10965.362228343456,0.043156262669093066,0.08109816812265214,578783722.4,11385.35,-0.5493887301322007,11247.1,0.2368635340326674,11178.4,0.2137382156659355,11308.4,0.3794601221621385,10244.4,-0.1237699344392697,False,10775.283000000001
