date,open,high,low,close,volume,turnover,ret_1,ret_2,ret_3,sma_5,sma_10,sma_20,ema_12,ema_26,vol_10,vol_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,vol_change_1,vol_mean_10,close_lag1,ret_lag_1,close_lag2,ret_lag_2,close_lag3,ret_lag_3,close_lag5,ret_lag_5,close_lag10,ret_lag_10
28-05-2021,15421.2,15469.65,15394.75,15435.65,455582440,32992.08,0.6265002476264738,0.293987215760243,-0.3655321947510122,15849.6,16658.475,16772.6825,15942.870681773617,16537.677861221036,0.4191669885292033,0.37894767044253436,45.54271414537504,-594.8071794474199,-140.396469049993,-454.4107103974269,26613.618590116792,6931.746409883204,1.1734480862100374,-0.4562880676797073,467886640.2,9490.1,-0.20443466415173428,11928.75,-0.5096800049324866,24328.5,0.3467201771381123,17245.05,0.16014611945871216,16951.7,-0.015695041226338358
28-05-2024,22977.15,22998.55,22858.5,22888.15,217890750,23054.65,0.4828108955567145,1.4117922888062298,0.9187383422403856,16814.23,16714.6,16769.2275,17011.375192269985,17008.083204834293,0.43255330267239406,0.38543475819271794,50.474976405160575,3.2919874356921355,-111.65877775285597,114.9507651885481,26601.065564566998,6937.389435433004,1.1726047684148833,-0.5217314565504325,448933433.7,15435.65,0.6265002476264738,9490.1,-0.20443466415173428,11928.75,-0.5096800049324866,18065.0,0.04754697724854373,22326.9,0.31708914150203227
28-05-2025,24832.5,24864.25,24737.05,24752.45,684425321,37143.55,0.08145262941740583,0.6035897419285874,1.6082391123381208,16899.02,16837.909999999996,17467.225,18202.309778074603,17581.740004476196,0.432318291088731,0.357710173774654,59.195764316881004,620.5697735984068,34.78693251739658,585.7828410810101,27492.724051838824,7441.725948161173,1.1479212126527054,2.141139864817575,478630412.7,22888.15,0.4828108955567145,15435.65,0.6265002476264738,9490.1,-0.20443466415173428,24328.5,0.3467201771381123,23519.35,0.05340866846718528
28-06-2019,11861.15,11871.7,11775.5,11788.85,303888701,15191.9,-0.5237299742045737,-0.48493652829084044,-0.23625827224639062,16871.04,17078.704999999998,17496.579999999998,17215.62365837082,17152.63704118166,0.4188222492656319,0.38479032059645063,46.56079029375851,62.986617189159006,40.42686945174907,22.559747737409936,27447.99915007207,7545.160849927925,1.1375273510677029,-0.5559943624587202,447564384.5,24752.45,0.08145262941740583,22888.15,0.4828108955567145,15435.65,0.6265002476264738,11928.75,-0.5096800049324866,9380.9,-0.6011411880005186
28-06-2021,15915.35,15915.65,15792.15,15814.7,255099272,18713.41,0.34149641398440056,-0.3610854683071777,-0.3090441997278067,18135.96,17173.72,17447.620000000003,17000.096941698386,17053.530593686723,0.3945172743351476,0.37735875867463176,49.31294028925395,-53.43365198833635,21.654765163731987,-75.08841715206833,27423.201230891034,7472.038769108973,1.1434890524771895,-0.1605503226656657,427675231.0,11788.85,-0.5237299742045737,24752.45,0.08145262941740583,22888.15,0.4828108955567145,9490.1,-0.20443466415173428,14864.55,0.5845547868541399
28-06-2022,15757.45,15892.1,15710.15,15850.2,251865155,18419.75,0.002244746975914813,0.3445077340028926,-0.35965126684429216,18218.870000000003,17034.235,17374.932500000003,16823.189719898633,16964.394994154372,0.3943301126599295,0.37758722002045264,45.81631229313138,-141.2052742557389,-10.917242720162193,-130.28803153557672,27376.074428288157,7373.790571711848,1.1512150540197095,-0.012677876242626063,421570304.8,15814.7,0.34149641398440056,11788.85,-0.5237299742045737,24752.45,0.08145262941740583,15435.65,0.6265002476264738,17245.05,0.16014611945871216
28-06-2023,18908.15,19011.25,18861.35,18972.1,398782019,37356.94,0.1969628143493456,0.19964969300713875,0.6093257612065637,17435.660000000003,17124.945,17225.98,17153.79130145269,17113.11388347627,0.3962491030768539,0.37598004290142,47.13409757398027,40.67741797641793,-0.5983105808461673,41.275728557264095,27026.88146070893,7425.078539291069,1.137920914886576,0.5833155602647775,432422139.3,15850.2,0.002244746975914813,15814.7,0.34149641398440056,11788.85,-0.5237299742045737,22888.15,0.4828108955567145,18065.0,0.04754697724854373
28-06-2024,24085.9,24174.0,23985.8,24010.6,354779832,41242.87,0.26557418525097387,0.5148452385458857,0.5182456828140904,17287.29,17093.155000000002,17320.275,18208.684947383044,17624.038780996547,0.3910689854552256,0.3781386772297768,60.4150144446327,584.6461663864975,116.45058481262257,468.19558157387496,27353.165225521683,7287.384774478318,1.1585139641860975,-0.11034145198006029,435853324.9,18972.1,0.1969628143493456,15850.2,0.002244746975914813,15814.7,0.34149641398440056,24752.45,0.08145262941740583,24328.5,0.3467201771381123
28-07-2020,11154.1,11317.75,11151.4,11300.55,683891350,38677.47,-0.5293516197012986,-0.40435955956378045,-0.28704054207517893,17189.63,17030.335,17306.8025,17145.89495547796,17155.632204626432,0.3943774591257639,0.3823735810704194,47.699460754633684,-9.737249148471165,91.21301802040382,-100.95026716887499,27372.873767824465,7240.73123217554,1.1632502616037206,0.9276500192942196,444411626.5,24010.6,0.26557418525097387,18972.1,0.1969628143493456,15850.2,0.002244746975914813,11788.85,-0.5237299742045737,11928.75,-0.5096800049324866
28-07-2021,15761.55,15767.5,15513.45,15709.4,318601589,26090.48,0.39014472746901707,-0.34573063563592743,-0.17197358226026638,17168.57,17652.265000000003,17231.1725,16924.895731558274,17048.503893172623,0.3925596611940755,0.37745124731742036,49.03404205265042,-123.60816161434923,48.248782093453215,-171.85694370780243,27322.62392653842,7139.72107346158,1.1713017702699478,-0.5341342027501883,392480642.9,11300.55,-0.5293516197012986,24010.6,0.26557418525097387,18972.1,0.1969628143493456,15814.7,0.34149641398440056,9490.1,-0.20443466415173428
28-07-2022,16774.85,16947.65,16746.25,16929.6,376256315,26674.28,0.0776732402255973,0.49812177283406567,-0.294911414125428,17384.45,17801.659999999996,17230.0675,16925.619465164695,17039.696197382058,0.3522587165080128,0.37683915881441415,49.289386358771644,-114.07673221736331,15.78367923128991,-129.86041144865322,27321.65261539898,7138.482384601022,1.1713924063732168,0.18096182815962036,384548030.4,15709.4,0.39014472746901707,11300.55,-0.5293516197012986,24010.6,0.26557418525097387,15850.2,0.002244746975914813,15435.65,0.6265002476264738
28-07-2023,19659.75,19695.9,19563.1,19646.05,258671382,22995.98,0.16045565163973174,0.25059200224069667,0.7385038781298257,17519.239999999998,17477.45,17096.025,17344.14723975474,17232.759442020426,0.3248336147118339,0.3732697787062466,46.9332271440295,111.38779773431452,34.90450293189483,76.48329480241969,26971.463433891382,7220.586566108621,1.155290593443959,-0.31251284911988786,388626093.6,16929.6,0.0776732402255973,15709.4,0.39014472746901707,11300.55,-0.5293516197012986,18972.1,0.1969628143493456,22888.15,0.4828108955567145
28-07-2025,24782.45,24889.2,24646.6,24680.9,262142969,24976.54,0.2562779795429617,0.45785488139117314,0.5710911938075294,17653.3,17470.295000000002,17154.1025,18472.878433638627,17784.47355742632,0.33157088201785023,0.3754745336991222,59.243803165559406,688.4048762123057,165.604577587977,522.8002986243287,27200.773747966196,7107.431252033804,1.1713432688146983,0.01342083910929115,346397858.4,19646.05,0.16045565163973174,16929.6,0.0776732402255973,15709.4,0.39014472746901707,24010.6,0.26557418525097387,24752.45,0.08145262941740583
28-08-2019,11101.3,11129.65,10987.65,11046.1,549954696,16739.43,-0.5524433873967318,-0.4377444829876743,-0.3475274076174274,17602.409999999996,17396.02,17237.3625,17330.29713615576,17285.334775394742,0.3372987132967991,0.3709376320163931,50.970402717127605,44.96236076101923,141.47613422258544,-96.51377346156622,27037.36774075451,7437.357259245486,1.137065515766059,1.097918926065112,371004457.9,24680.9,0.2562779795429617,19646.05,0.16045565163973174,16929.6,0.0776732402255973,11300.55,-0.5293516197012986,11788.85,-0.5237299742045737
28-08-2020,11602.95,11686.05,11589.4,11647.6,806997707,39349.92,0.0544536080607636,-0.5280723150290305,-0.40712764143428315,16790.05,16979.309999999998,17076.515,16456.036038285645,16867.724792032168,0.32266316185971816,0.3518130795830951,47.468857265613465,-411.6887537465227,30.843156628763808,-442.53191037528654,27142.489528035163,7010.540471964836,1.1789260897829754,0.46738942838302444,426194301.4,11046.1,-0.5524433873967318,24680.9,0.2562779795429617,19646.05,0.16045565163973174,15709.4,0.39014472746901707,15814.7,0.34149641398440056
28-08-2023,19298.35,19366.85,19249.7,19306.05,248178769,18237.22,0.6575131357532882,0.7477707064031649,-0.21777366303497858,17265.34,17324.895,17179.565,16894.499724703237,17048.341474103858,0.37773980375566973,0.3761125041677921,47.61304088236392,-153.84174940062076,-6.093824577113104,-147.74792482350765,27294.882113071646,7064.247886928351,1.1775987474737164,-0.6924665747532291,425825662.8,11647.6,0.0544536080607636,11046.1,-0.5524433873967318,24680.9,0.2562779795429617,16929.6,0.0776732402255973,15850.2,0.002244746975914813
28-08-2024,25030.8,25129.6,24964.65,25052.35,220419448,26994.19,0.29764244886965474,1.1508594045125173,1.2679814595196492,18346.6,17932.920000000002,17528.932500000003,18149.55361321043,17641.23099454061,0.3819963975468071,0.37900381918349885,50.19001023863107,508.322618669823,96.78946407227411,411.5331545975489,28238.238703203544,6819.626296796461,1.221900558200397,-0.11185211818018159,407989405.7,19306.05,0.6575131357532882,11647.6,0.0544536080607636,11046.1,-0.5524433873967318,19646.05,0.16045565163973174,18972.1,0.1969628143493456
28-08-2025,24695.8,24702.65,24481.6,24500.9,326601486,29371.67,-0.022011907066602387,0.2690788638794577,1.10351488718706,18310.6,17981.95,17537.552499999998,19126.683826562672,18149.35462457464,0.3796161275272076,0.37510971992211456,59.55726404093548,977.3292019880319,272.8974116554257,704.4317903326062,28270.15520074687,6804.949799253123,1.2239567295090776,0.4817271749995491,405171571.1,25052.35,0.29764244886965474,19306.05,0.6575131357532882,11647.6,0.0544536080607636,24680.9,0.2562779795429617,24010.6,0.26557418525097387
28-09-2020,11140.85,11239.35,11099.85,11227.55,472777324,24361.17,-0.541749486753548,-0.5518364544643517,-0.41844395927701417,18346.890000000003,17974.65,17502.4925,17911.43246862995,17636.628356087633,0.38183757125170614,0.3778105515443303,46.972264153558676,274.80411254231876,273.2787518328043,1.525360709514473,28316.513568880175,6688.471431119824,1.2357121214455797,0.447566359205114,384060168.5,24500.9,-0.022011907066602387,25052.35,0.29764244886965474,19306.05,0.6575131357532882,11046.1,-0.5524433873967318,11300.55,-0.5293516197012986
